id	dominant_category	cardinality	max_degree	max_degree_title	avg_clust	top_words	top_ents
741		4	3	"1040    Lagostina Pressione irradial Control lt3,5 Pen...
Name: title, dtype: object"	0.0	{'lagostina': 3, 'pressione': 3, 'acciaio': 2, 'pentola': 2, 'irradial': 1, 'control': 1, 'lt3,5': 1, 'pentole': 1, 'cucina': 1, 'inossidabile': 1, 'argento': 1, 'accessorio': 1, 'griglia': 1, 'inox': 1, 'diametro': 1, 'capacità': 1, '3.5/5': 1, '6/7': 1, 'litri': 1, 'coppia': 1, 'maniglie': 1, 'moka': 1, 'caffettiere': 1, 'guarnizioni': 1, 'misura': 1, 'cucinare': 1}	{'Lagostina Pressione irradial Control lt3,5 Pentole Cucina': 1, 'Acciaio Inossidabile': 1, 'Argento': 1, 'Lagostina Accessorio': 1, 'Pentola': 1, 'Pressione Griglia': 1, 'Acciaio Inox': 1, 'Diametro 22': 1, 'Capacità 3.5/5': 1, 'Litri': 1, 'Lagostina Coppia Maniglie': 1, 'Moka Caffettiere': 1, 'Guarnizioni': 1, 'Misura 3': 1}
742		4	3	"4139    SGILE Strumenti Kit di Rete Professionali Manu...
Name: title, dtype: object"	0.5833333333333333	{'cavo': 3, 'strumenti': 2, 'pezzi': 2, 'cat6': 2, 'rj45': 2, 'rj11': 2, 'sgile': 1, 'kit': 1, 'rete': 1, 'professionali': 1, 'manutenzione': 1, 'computer': 1, 'lan': 1, 'tester': 1, 'riparazione': 1, 'sumind': 1, 'conduttore': 1, 'schermato': 1, '8p8c': 1, 'connettore': 1, 'stp': 1, 'ethernet': 1, 'network': 1, 'spina': 1, 'modulare': 1, 'crimpare': 1, 'vultech': 1, 'sn21424': 1, 'gommini': 1, 'copri': 1, 'plug': 1, 'grigio': 1, 'set': 1, 'valueline': 1, 'pcs': 1, 'trasparente': 1, 'collegamento': 1}	{'SGILE': 1, 'Professionali Manutenzione del Computer LAN Tester del': 1, 'Strumenti di Riparazione': 1, 'Sumind 50 Pezzi Cat6 Conduttore': 1, 'Cat6': 1, 'RJ45 8P8C Connettore': 1, 'STP Ethernet Network Cavo Spina Modulare': 1, 'Crimpare': 1, 'VulTech': 1, 'Gommini': 1, 'RJ45': 1, 'Copri Plug': 1, 'Pezzi,': 1, 'Grigio': 1, 'Valueline RJ11': 1, 'RJ11 Trasparente': 1}
743	english-books	4	3	"12201    Timing for Animation
Name: title, dtype: object"	1.0	{'animation': 3, 'animator': 1, 'survival': 1, 'kit': 1, 'manual': 1, 'methods': 1, 'principles': 1, 'formulas': 1, 'classical': 1, 'computer': 1, 'games': 1, 'stop': 1, 'motion': 1, 'internet': 1, 'animators': 1, 'illusion': 1, 'life': 1, 'disney': 1, 'cartoon': 1, 'timing': 1}	"{""The Animator's Survival Kit"": 1, 'Manual of Methods': 1, 'Principles and Formulas for Classical': 1, 'Computer': 1, 'Games': 1, 'Stop Motion and Internet Animators': 1, 'The Illusion of Life:': 1, 'Disney Animation': 1, 'Cartoon Animation': 1, 'Timing for Animation': 1}"
744	apparel	4	3	"3036    Capitan America - Maglietta a Maniche Corta pe...
Name: title, dtype: object"	0.5833333333333333	{'maglietta': 4, 'corta': 3, 'collo': 2, 'rotondo': 2, 'manica': 2, 'capitan': 1, 'america': 1, 'maniche': 1, 'collectors': 1, 'mine': 1, 'comics': 1, 'shirtworld': 1, 'disegno': 1, 'arc': 1, 'reactor': 1}	{'Maglietta': 2, 'Capitan America': 1, 'Maniche Corta': 1, 'Collectors Mine': 1, 'Collo Rotondo': 1, 'Manica Corta': 1, 'DC Comics - Maglietta': 1, 'ShirtWorld': 1, 'Arc Reactor': 1}
745	english-books	4	3	"1680    The Elder Scrolls: The Official Cookbook
Name: title, dtype: object"	0.5833333333333333	{'cookbook': 4, 'official': 3, 'elder': 2, 'scrolls': 2, 'recipes': 1, 'skyrim': 1, 'morrowind': 1, 'across': 1, 'tamriel': 1, 'fallout': 1, 'vault': 1, 'dweller': 1, 'shire': 1}	{'The Elder Scrolls:': 2, 'Recipes from Skyrim': 1, 'Morrowind': 1, 'Tamriel': 1, 'Fallout:': 1, 'The Shire Cookbook': 1}
746		4	3	"1592    Cmhoo, tappetino XL per mouse e PC, di grandi ...
Name: title, dtype: object"	0.5833333333333334	{'mouse': 4, 'empire': 2, 'gaming': 2, 'tastiera': 2, 'rgb': 2, 'pulsanti': 2, 'cmhoo': 1, 'tappetino': 1, 'grandi': 1, 'dimensioni': 1, 'adatto': 1, 'giochi': 1, 'computer': 1, '90x40': 1, 'map': 1, 'k300': 1, 'qwerty–': 1, 'tasti': 1, 'semi-meccanici': 1, 'anti-ghosting': 1, 'gamer': 1, 'multimediali': 1, 'accesso': 1, 'diretto': 1, 'retroilluminata': 1, 'led': 1, 'pictek': 1, 'proggrammabili': 1, 'dpi': 1, 'pulsante': 1, 'fuoco': 1, 'disegno': 1, 'ergonomico': 1, 'modello': 1, 'aggiornato': 1, 'sharkoon': 1, 'shark': 1, 'force': 1, 'ottico': 1, 'superficie': 1, 'gommata': 1, 'cavo': 1, 'usb': 1, 'placcata': 1, 'oro': 1}	{'Cmhoo': 1, 'tappetino XL': 1, '90x40 Map': 1, 'EMPIRE GAMING Tastiera PC Empire K300 QWERTY': 1, 'Tasti Semi-Meccanici di Cui 19 Anti-ghosting Tastiera Gamer 12 multimediali': 1, 'Accesso Diretto Retroilluminata': 1, 'Mouse Gaming': 1, 'PICTEK Mouse': 1, 'Pulsanti Proggrammabili 7200': 1, 'Fuoco Disegno Ergonomico': 1, 'Modello Aggiornato': 1, 'Sharkoon Shark Force': 1, 'USB': 1}
747	books	4	3	"3323    Nella fattoria. Libri tattili sonori
Name: title, dtype: object"	0.5833333333333333	{'libri': 3, 'tattili': 3, 'sonori': 3, 'ediz': 3, 'colori': 2, 'fattoria': 1, 'giardino': 1, 'illustrata': 1, 'bosco': 1, 'gufetti': 1, 'valle': 1, 'sogni': 1}	{'Ediz': 3, 'Libri': 2}
748	books	4	3	"3315    Gruffalò e la sua piccolina. Ediz. illustrata
Name: title, dtype: object"	1.0	{'ediz': 4, 'illustrata': 4, 'gruffalò': 2, 'piccolina': 1, 'strega': 1, 'rossella': 1, 'bastoncino': 1}	{'Ediz': 4, 'Gruffalò': 2, 'Bastoncino': 1}
749	apparel	4	3	"4468    Pantaloni da uomo Slim Fit Flex in denim elast...
Name: title, dtype: object"	0.0	{'jeans': 3, 'pantaloni': 2, 'fit': 2, 'denim': 2, 'elasticizzato': 2, 'cotone': 2, 'slim': 1, 'flex': 1, 'stretch': 1, 'vita': 1, '28–40': 1, 'merish': 1, '5-pocket': 1, 'stile': 1, 'gamba': 1, 'tubo': 1, 'distrutto-wash': 1, 'contrasto': 1, 'decorative': 1, 'modello': 1, 'elaborazione': 1, 'altamente': 1, 'dettagliato': 1, 'j9148': 1, 'true': 1, 'face': 1, 'elasticizzati': 1, 'indicode': 1, 'quebec': 1, 'regular-': 1}	{'Pantaloni da uomo Slim Fit Flex': 1, 'Merish Jeans Uomo 5-Pocket Stile': 1, 'Gamba a Tubo': 1, 'Distrutto-Wash Contrasto Decorative Modello': 1, 'Elaborazione Altamente Dettagliato J9148': 1, 'True Face': 1, 'Uomo Elasticizzato': 1}
750	jewelry	4	3	"2359    SHEGRACE Bracciale da Donna Incisione Believe ...
Name: title, dtype: object"	0.0	{'bracciale': 7, 'incisione': 3, 'shegrace': 2, 'sempre': 2, 'regalo': 2, 'donne': 2, 'believe': 1, '-credi': 1, 'stessa': 1, '18k': 1, 'placcato': 1, 'oro': 1, '185mm': 1, 'braccialetto': 1, 'espandibile': 1, 'scritta': 1, 'lingua': 1, 'inglese': 1, 'braver': 1, 'stronger': 1, 'smarter': 1, 'think': 1, 'motivazionale': 1, 'uomini': 1, 'bangle': 1, 'cuore': 1, 'amore': 1, 'strass': 1, 'cristallo': 1, 'ragazze': 1, 'amante': 1, 'mamma': 1, 'personalizzabile': 1, 'ottone': 1, 'gioielli-personalizzato': 1}	{'Bracciale': 2, 'SHEGRACE Bracciale': 1, 'Donna Incisione Believe': 1, 'K Placcato Oro Rosa': 1, '“You’': 1, 'SHEGRACE Bracciale Personalizzabile in Ottone': 1, 'Incisione Gioielli': 1, 'Personalizzato Incisione': 1}
751	baby	4	3	"1733    Hauck Alpha+, Seggiolone Pappa Evolutivo in Le...
Name: title, dtype: object"	0.8333333333333333	{'hauck': 7, 'alpha+': 4, 'seggiolone': 4, 'pappa': 4, 'legno': 3, 'evolutivo': 2, 'copri': 2, 'seduta': 2, 'beta+': 2, 'copriseggiolone': 2, 'grey': 2, 'mesi': 1, 'altezza': 1, 'regolabile': 1, 'compatibile': 1, 'alpha': 1, 'bouncer': 1, 'neonati': 1, 'white': 1, 'multi': 1, 'stripe': 1, 'highchair': 1, 'pad': 1, 'deluxe': 1, 'fissaggio': 1, 'velcro': 1, 'birdie': 1, 'hauck/alpha': 1, 'bouncer/sdraietta': 1, 'neonati/sofficcissimo': 1, 'elemento': 1, 'nascita': 1, 'lengo': 1, 'beta+/': 1, 'ampia': 1, 'superficie/riduttore/stretch': 1, 'grigio': 1}	{'Seggiolone Pappa': 3, 'Alpha Bouncer': 2, 'Neonati': 2, 'Legno Hauck Alpha+': 2, 'Hauck Alpha+': 1, 'Seggiolone Pappa Evolutivo in Legno': 1, 'Mesi': 1, 'Altezza Regolabile': 1, 'Compatibile': 1, 'White': 1, 'Hauck Copri Seduta': 1, 'Copriseggiolone Multi Stripe Grey': 1, 'Hauck Highchair Pad Deluxe': 1, 'Copri Seduta': 1, 'Copriseggiolone': 1, 'Fissaggio Velcro': 1, 'Birdie': 1, 'Hauck': 1, 'Sdraietta 3': 1, 'Sofficcissimo Elemento': 1, 'Nascita': 1, 'Evolutivo': 1, 'Lengo Alpha+ & Beta+/ Ampia Superficie': 1, 'Riduttore': 1, 'Stretch Grey': 1, 'Grigio': 1}
752	music	4	3	"672    Emozioni
Name: title, dtype: object"	0.5833333333333333	{'emozioni': 1, 'canto': 1, 'libero': 1, 'amico': 1, 'lucio': 1}	{'Mio Canto Libero': 1, 'Una Donna Per Amico': 1, 'Lucio Dalla': 1}
753		4	3	"3096    Arda EL 6030 Squadra da 60° 60°/30 cm
Name: title, dtype: object"	1.0	{'arda': 4, 'squadra': 2, '60°': 1, '60°/30': 1, 'el4530': 1, '45°/30': 1, 'plastica': 1, 'riga': 1, 'doppiodecimetro': 1}	{'Arda EL 6030': 1, 'Plastica': 1, 'Arda 137219': 1, 'Riga': 1, 'Arda 137226': 1}
754	music	4	3	"7625    Lioness Hidden Treasures
Name: title, dtype: object"	0.8333333333333333	{'back': 2, 'black': 2, 'frank': 1, 'lioness': 1, 'hidden': 1, 'treasures': 1}	{'Frank': 1, 'Back to Black': 1, 'Lioness Hidden Treasures': 1, 'Back To Black': 1}
755	apparel	4	3	"2495    EMMA Donne Lunga Vestito da Cocktail da Sera E...
Name: title, dtype: object"	0.5833333333333334	"{'vestito': 4, 'sera': 4, 'senza': 4, 'abito': 3, 'elegante': 2, 'lunghe': 2, 'schienale': 2, 'scollo': 2, 'maniche': 2, 'maxi': 2, 'emma': 1, 'donne': 1, 'lunga': 1, 'cocktail': 1, 'damigella': 1, ""d'onore"": 1, 'abravo': 1, 'vestiti': 1, 'matrimonio': 1, 'pizzo': 1, 'collo': 1, 'lunghi': 1, 'formale': 1, 'banchetto': 1}"	{'Donna Vestito Lunghe Senza Schienale Scollo': 2, 'V Senza Maniche': 2, 'Maxi Abito da Sera': 2, 'EMMA Donne Lunga Vestito': 1, 'Cocktail da Sera': 1, 'Abravo Donna Vestiti': 1, 'Matrimonio Pizzo': 1, 'Elegante Collo V Lunghi': 1}
756	hpc	4	3	"12861    Integratore Probiotico [ 30 Miliardi ] - 60 Ca...
Name: title, dtype: object"	1.0	{'capsule': 4, 'integratore': 2, 'estratto': 2, 'camu': 2, 'omega': 1, 'olio': 1, 'pesce': 1, '2000mg': 1, 'aavalabs': 1, 'alta': 1, 'concentrazione': 1, 'epa': 1, 'dha': 1, 'curcuma': 1, 'turmerico': 1, 'vegetali': 1, 'senza': 1, 'stearato': 1, 'magnesio': 1, 'curcumina': 1, 'piperina': 1, 'potente': 1, 'antinfiammatorio': 1, 'antiossidante': 1, 'vitamina': 1, 'naturale': 1, 'oltre': 1, 'dose': 1, 'giornaliera': 1, 'flavonoidi': 1, 'agrumi': 1, 'acerola': 1, 'funzione': 1, 'immunitaria': 1, 'salute': 1, 'pelle': 1, 'probiotico': 1, 'miliardi': 1, 'formula': 1, 'ampio': 1, 'spettro': 1, 'ceppi': 1, 'prebiotici': 1, 'lactobacillus': 1, 'acidophilus': 1, 'bifidobacterium': 1, 'supporta': 1, 'sistema': 1, 'immunitario': 1}	{'Capsule': 3, 'Omega 3 Olio di Pesce': 1, 'Alta Concentrazione': 1, 'EPA': 1, 'DHA': 1, 'Capsule Vegetali - Senza Stearato': 1, 'Magnesio': 1, 'Estratto di Curcumina': 1, 'Piperina': 1, 'Potente Antinfiammatorio': 1, 'Antiossidante': 1, 'Vitamina C Naturale': 1, 'Camu Camu': 1, 'Estratto di Acerola': 1, 'Per la Funzione Immunitaria e la Salute della Pelle': 1, 'Integratore Probiotico': 1, 'Miliardi': 1, 'Formula': 1, 'Ampio Spettro': 1, 'Ceppi + Prebiotici': 1, 'Lactobacillus Acidophilus': 1, 'Bifidobacterium': 1}
757		4	3	"321    Siamo Fatti Cosi' - Esplorando Il Corpo Umano ...
Name: title, dtype: object"	0.8333333333333333	{'corpo': 4, 'umano': 4, 'fatti': 3, 'esplorando': 3, 'così': 2, 'cosi': 1, 'serie': 1, 'completa': 1, 'clementoni': 1, 'anni': 1, 'cuore': 1, 'cervello': 1}	"{""Fatti Cosi' - Esplorando Il Corpo Umano"": 1, 'Serie Completa': 1, 'Il Corpo Umano': 1}"
758	toys	4	3	"1269    LEGO Ideas - Voltron, 21311
Name: title, dtype: object"	0.8333333333333333	{'lego': 4, 'ideas': 3, 'voltron': 1, 'tron': 1, 'legacy': 1, 'creator': 1, 'confidential': 1, 'vecchio': 1, 'negozio': 1, 'pescatori': 1}	{'LEGO Ideas': 1, 'LEGO Ideas Tron': 1, 'Legacy': 1, 'Lego Creator 10262': 1, 'Confidential': 1, 'Lego Ideas Vecchio Negozio dei Pescatori': 1}
759	music	4	3	"5244    Strange Days
Name: title, dtype: object"	1.0	{'doors': 1, 'stereo': 1, 'strange': 1, 'days': 1, 'morrison': 1, 'hotel': 1, 'l.a.': 1, 'woman': 1}	{'The Doors': 1, 'Stereo': 1, 'Strange Days': 1, 'Morrison Hotel': 1, 'L.A. Woman': 1}
760	beauty	4	3	"7053    OFFERTA LANCIO - Siero alla Vitamina C Biologi...
Name: title, dtype: object"	0.8333333333333333	{'viso': 9, 'crema': 6, 'vitamina': 5, 'acido': 4, 'ialuronico': 4, 'biologico': 4, 'vegano': 4, 'halal': 4, 'germania': 4, 'siero': 3, 'antirughe': 3, 'occhi': 3, 'offerta': 3, 'lancio': 3, 'naturale': 2, 'prodotto': 2, 'puro': 2, '50ml': 2, 'idratante': 2, 'contorno': 2, 'illuminante': 2, 'prodotta': 2, '100ml': 1, 'cura': 1, 'antietá': 1, 'pelle': 1, 'collo': 1, 'efficacia': 1, 'dimostrata': 1, 'scientificamente': 1, 'doppio': 1, 'complesso': 1, 'antietà': 1, 'cosmetico': 1}	{'Vegano': 4, 'Germania': 4, 'Viso': 3, 'Acido Ialuronico Puro': 2, 'Crema': 2, 'Vitamina': 2, 'Crema Contorno Occhi': 2, 'Illuminante Viso': 2, 'Halal Prodotta': 2, 'Siero Viso Antirughe': 1, 'Acido Ialuronico Biologico': 1, 'Cura Antietá per Pelle': 1, 'Collo': 1, 'Occhi': 1, 'Efficacia Dimostrata Scientificamente': 1, 'Naturale': 1, 'Halal': 1, 'Prodotto': 1, 'OFFERTA LANCIO': 1, 'Vitamina C Biologico -': 1, 'Doppio Complesso di Vitamina C': 1, 'Acido Ialuronico + Vitamina E': 1, 'Siero Viso Antietà': 1, 'Cosmetico Naturale': 1, 'Halal Prodotto': 1}
761		4	3	"1472    Mpow Luce Solare LED Sensore di Movimento, Lam...
Name: title, dtype: object"	0.5833333333333333	{'solare': 15, 'luce': 7, 'led': 5, 'lampada': 5, 'mpow': 4, 'sensore': 4, 'movimento': 4, 'impermeabile': 4, 'super': 4, 'sunpower': 4, 'pannello': 4, 'ip67': 3, 'esterna': 3, 'giardino/cortile/garage': 3, 'ecc': 2, 'pezzi': 2, 'tipo': 2, 'nouvo': 2, 'grande': 2, 'giardino': 1, 'esterni': 1, 'solare,1800mah': 1, 'parete': 1, 'cortile': 1, 'modalità': 1, 'illuminazione': 1, 'ip66': 1, 'lampade': 1, 'solari': 1}	{'Lampada Solare': 3, 'Super SunPower Pannello Solare': 3, 'Mpow': 2, 'Pezzi Tipo': 2, 'Sensore di Movimento': 2, 'Grande Luce': 2, 'Esterna': 2, 'Giardino': 2, 'Cortile': 2, 'Garage': 2, 'Mpow Luce Solare': 1, 'IP67 Impermeabile': 1, 'Luce Solare Giardino': 1, 'Lampada Solare Esterni': 1, 'Super SunPower Pannello Solare,1800mAh': 1, 'Parete': 1, 'Cortile ECC': 1, 'Mpow Luce': 1, 'Illuminazione': 1, 'IP66 Impermeabile': 1, 'Lampada Solare Sensore di Movimento': 1, 'Lampade Solari Esterna per Giardino/Cortile/Garage ECC': 1}
762	tools	4	2	"3379    Estrattore di viti Tacklife DSE01 18PCS con Pu...
Name: title, dtype: object"	0.0	"{'punte': 3, 'viti': 2, 'estrattore': 1, 'tacklife': 1, 'dse01': 1, '18pcs': 1, 'brunitura': 1, 'separate': 1, 'durezza': 1, '62hrc': 1, 'porta': 1, 'prolunga': 1, 'magnetica': 1, 'adattatore': 1, 'presa': 1, 'bulloni': 1, 'danneggiati': 1, '2-12mm': 1, 'tools': 1, 'screwgrab': 1, 'ausilio': 1, ""l'avvitamento"": 1, 'aumenta': 1, 'aderenza': 1, 'fra': 1, 'utensile': 1, 'vite': 1, 'nocry': 1, 'professionale': 1, 'tela': 1, 'grembiule': 1, 'lavoro': 1, 'tasche': 1, 'attrezzi': 1, 'completamente': 1, 'regolabile': 1, 'impermeabile': 1, 'protettiva': 1, 'usag': 1, 'u04580011': 1, 'serie': 1, 'estrattori': 1, 'conici': 1}"	{'Tacklife DSE01 18PCS': 1, 'Punte': 1, 'Punte di Brunitura Separate': 1, 'Durezza 62HRC': 1, 'Porta Punte di Prolunga Magnetica': 1, 'Adattatore Presa per Viti': 1, 'Bulloni Danneggiati 2': 1, 'KS Tools ScrewGrab': 1, 'Ausilio': 1, 'Nocry': 1, '458 S5 U04580011 Serie': 1}
763		4	3	"2566    TIGI Bed Head - Urban Anti+Dotes Recovery Sham...
Name: title, dtype: object"	0.5833333333333333	{'tigi': 4, 'bed': 3, 'head': 3, 'urban': 2, 'recovery': 2, 'shampoo': 2, 'anti': 2, 'dotes': 2, 'anti+dotes': 1, 'condizionatore': 1, 'set': 1, 'pezzi': 1, 'treatment': 1, 'mask': 1, '200g': 1, 'resurrection': 1, 'tweens': 1, 'balsamo': 1, 'energizzante': 1, 'tween': 1, 'energize': 1}	{'Shampoo': 2, 'TIGI Bed Head': 1, 'Set da 2 Pezzi': 1, 'Tigi Bed Head Anti Dotes Recovery Treatment': 1, 'Tigi Urban': 1, 'Resurrection Tweens': 1, 'Tigi Bed Head Tween Re Energize': 1}
764	books	4	3	"18664    L'arte di essere fragili. Come Leopardi può sa...
Name: title, dtype: object"	1.0	"{'storia': 2, 'ciò': 1, 'inferno': 1, 'ogni': 1, ""d'amore"": 1, 'cose': 1, 'nessuno': 1, ""l'arte"": 1, 'essere': 1, 'fragili': 1, 'leopardi': 1, 'può': 1, 'salvarti': 1, 'vita': 1}"	{'Leopardi': 1}
765		4	3	"4572    Gramática activa. Per le Scuole superiori. Con...
Name: title, dtype: object"	0.0	{'espansione': 4, 'online': 4, 'e-book': 3, 'scuole': 2, 'superiori': 2, 'licei': 2, 'gramática': 1, 'activa': 1, 'todo': 1, 'mundo': 1, 'libro': 1, 'alumno-cuaderno': 1, 'secondo': 1, 'volume': 1, 'verba': 1, 'lingua': 1, 'testi': 1, 'civiltà': 1, 'dizionario': 1, 'ebook': 1, 'parole': 1, 'vol': 1, 'a-b': 1, 'voci': 1, 'mondo': 1, 'ist': 1, 'magistrali': 1}	{'Licei': 2, 'Scuole superiori': 1, 'Todo el mundo': 1, 'Cuaderno': 1, 'Scuole superiori:': 1, 'Dizionario': 1, 'Vol': 1, 'B. Con Voci dal mondo': 1, 'Ist': 1}
766		4	3	"1073    100 PZ. Copriscarpe Monouso Copriscarpa Monous...
Name: title, dtype: object"	0.5833333333333334	"{'monouso': 6, 'copriscarpe': 4, 'copriscarpa': 2, 'scarpe': 2, 'visitatore': 2, 'calzari': 1, 'sovra': 1, 'ingresso': 1, 'pisicna': 1, 'ludoteca': 1, 'aqaskin': 1, 'paia': 1, 'multiuso': 1, 'med-comfort': 1, 'pellicole': 1, 'igieniche': 1, ""'simply"": 1, 'direct': 1, 'coperture': 1, 'pattino': 1, 'pavimento': 1, 'tappeti': 1, 'protettori': 1, 'cpe': 1, '2.5g': 1, '100.': 1, 'goffrato': 1, 'luce': 1, ""l'uso"": 1, 'medio': 1}"	{'Copriscarpe Monouso Copriscarpa Monouso Calzari': 1, 'PZ Copriscarpe Copriscarpa Blu': 1, 'Med-Comfort': 1, 'copriscarpe monouso': 1, 'CPE 2.5': 1}
767		4	2	"1192    ThermoPro Termometro da cucina a cottura digit...
Name: title, dtype: object"	0.0	{'cucina': 4, 'sonda': 3, 'termometro': 2, 'digitale': 2, 'doppia': 2, 'carne': 2, 'forno': 2, 'timer': 2, 'display': 2, 'lcd': 2, 'acciaio': 2, 'thermopro': 1, 'cottura': 1, 'ampio': 1, 'retroilluminazione': 1, 'b.prime': 1, 'siringa': 1, 'marinata': 1, 'professionale': 1, 'capacità': 1, 'decora': 1, 'spillone': 1, 'panettone/colomba': 1, 'inox': 1, 'argento': 1, 'habor-termometro': 1, 'grande': 1, 'lettura': 1, 'istantanea': 1, 'bbq': 1, 'griglia': 1, 'acqua': 1, 'bagno': 1}	{'Forno': 2, 'ThermoPro': 1, 'B.PRIME Siringa': 1, 'DECORA Spillone per Panettone': 1, 'Colomba': 1, 'Acciaio Inox': 1, 'Argento': 1, 'Habor-Termometro Cucina': 1, 'Timer cucina': 1, 'Doppia Sonda': 1, 'Termometro Digitale': 1, 'Grande LCD Display Sonda Acciaio Lettura Istantanea': 1, 'BBQ': 1, 'Griglia': 1, 'Carne': 1, 'Acqua Bagno': 1}
768		4	3	"1548    tempo di saldi Faro a led 20 W luce bianca fre...
Name: title, dtype: object"	0.5833333333333333	{'faro': 4, 'led': 4, 'sensore': 4, 'crepuscolare': 4, 'tempo': 3, 'saldi': 3, 'luce': 3, 'bianca': 3, 'fredda': 3, 'movimento': 3, 'ip65': 3, 'interruttore': 1, '10a': 1, '220v': 1, 'lampade': 1, 'faretto': 1, 'esterno': 1}	{'Bianca Fredda': 2, 'Sensore Di Movimento Crepuscolare IP65': 2, 'bianca fredda': 1, 'IP65': 1, 'Sensore Crepuscolare': 1, 'Lampade Faro Faretto LED Esterno': 1}
769		4	3	"2943    Sony MDR-7506 Cuffie Stereo, Dinamiche Profess...
Name: title, dtype: object"	0.5833333333333333	"{'sony': 5, 'cuffie': 5, 'mdr-7506': 4, 'stereo': 2, 'dinamiche': 2, 'professionali': 2, 'mdr-v6': 2, 'custodia': 2, 'viaggio': 2, 'driver': 1, 'pixnor': 1, 'paio': 1, 'ricambio': 1, 'morbido': 1, 'schiuma': 1, 'ear': 1, 'pad': 1, 'auricolari': 1, 'mdr-cd900st': 1, 'khanka': 1, 'portatile': 1, 'mdr-v55': 1, 'geekria': 1, 'rigida': 1, 'adatta': 1, 'mdr-v600': 1, 'mdr-v900hd': 1, 'mdr-v500': 1, 'ecc': 1, 'colore': 1, 'codice': 1, ""dell'articolo"": 1, 'ejb40': 1}"	{'MDR': 4, 'Sony': 3, 'Cuffie Stereo': 2, 'Dinamiche Professionali': 1, 'Driver': 1, 'Pixnor Un Paio Di Ricambio Morbido PU Schiuma Cuffie Ear Pad Auricolari': 1, 'SONY': 1, 'Khanka Portatile Custodia': 1, 'Per Sony': 1, 'Geekria': 1, 'V600': 1, 'V900HD': 1, 'V500': 1, 'EJB40': 1}
770		4	3	"4576    Cambridge english preliminary. Student's book....
Name: title, dtype: object"	0.5833333333333333	{'cambridge': 4, 'english': 4, 'preliminary': 4, 'without': 4, 'answers': 4, 'scuole': 3, 'student': 2, 'book': 2, 'superiori': 2, 'espansione': 2, 'online': 2, 'chimica': 2, 'test': 1, 'rippa': 1, 'ediz.blu': 1, 'percorsi': 1, 'struttura': 1, 'materia': 1, 'trasformazioni': 1, 'laboratorio': 1, 'competenze': 1, 'e-book': 1, 'monsieur': 1, 'ibrahim': 1, 'fiori': 1, 'corano': 1}	"{""Student's book"": 2, 'Without answers': 2, 'Scuole superiori': 2, 'Cambridge english preliminary': 1, 'Cambridge english preliminary 8 without answers': 1, 'Cambridge preliminary english test': 1, 'Cambridge English Preliminary 7': 1, 'Answers': 1, 'Rippa': 1, 'Laboratorio delle competenze': 1, 'Scuole': 1, 'Monsieur Ibrahim': 1, 'Corano': 1}"
771	shoes	4	3	"4304    Birkenstock Arizona Eva, Zoccoli Unisex-Adulto
Name: title, dtype: object"	0.5833333333333333	{'birkenstock': 4, 'arizona': 4, 'eva': 2, 'sandali': 2, 'unisex': 2, 'adulto': 2, 'zoccoli': 1, 'unisex-adulto': 1, 'punta': 1, 'aperta': 1, 'ciabatte': 1}	{'Birkenstock Arizona': 2, 'Birkenstock Arizona Eva': 1, 'Zoccoli Unisex-Adulto': 1, 'Birkenstock Arizona EVA': 1, 'Sandali unisex - adulto': 1, 'Sandali a Punta Aperta Uomo': 1, 'Ciabatte Unisex – Adulto': 1}
772	music	4	3	"9560    Love Yourself: Answer
Name: title, dtype: object"	0.8333333333333333	{'love': 2, 'map': 1, 'soul': 1, 'persona': 1, 'never': 1, 'walk': 1, 'alone': 1, 'tear': 1, 'answer': 1}	{'Love Yourself': 2, 'Map of the soul': 1, 'You Never Walk Alone': 1, 'Answer': 1}
773	books	4	3	"261    Metodo universitario. Come studiare meglio in ...
Name: title, dtype: object"	0.5833333333333333	"{'senza': 2, 'memoria': 2, 'metodo': 1, 'universitario': 1, 'studiare': 1, 'meglio': 1, 'meno': 1, 'tempo': 1, 'superare': 1, 'esami': 1, 'ansia': 1, 'brain': 1, 'power': 1, 'palazzo': 1, 'tecnica': 1, 'guidata': 1, ""l'arte"": 1, 'ricordare': 1, 'storia': 1, 'scienza': 1, 'miracoli': 1, 'laurearsi': 1, 'velocemente': 1, 'voti': 1, 'alti': 1, 'puoi': 1, 'seguire': 1, 'tutte': 1, 'lezioni': 1, 'rinunciare': 1, 'vita': 1, 'sociale': 1}"	{'Brain Power': 1, 'Laurearsi Velocemente': 1, 'Voti Alti': 1}
774	jewelry	4	3	"7204    Collana in Ambra Naturale, 33-35 cm, Lucida, A...
Name: title, dtype: object"	0.5833333333333333	{'ambra': 8, 'collana': 4, 'naturale': 4, '33-35': 4, 'lucida': 4, 'baltica': 4, 'patentato': 2}	{'Collana in Ambra Naturale': 4, 'Lucida': 4, 'Ambra Baltica': 2, 'Patentato Ambra Baltica': 2}
